LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
33085.44673089136,1,1,2,48,5,4,3,2,1,0,14097.80516391333,15043.255982643988,12886.035805491652,14691.148213869626,13313.789946528146,15850.673133382865,9014.99449460924,4195.693673480014,10836.100382904282,11882.740272841658,1833.1939187064766,1720.1914784170372,1
212311.07509092704,2,1,1,34,4,4,5,4,4,3,106296.86685230493,110546.16136196857,96269.76254267922,111829.18840411563,101883.32906961264,93382.61310617953,17559.821231744216,34254.10884270831,22481.516970012457,40084.83317495738,91434.91472441977,62410.1874251222,1
263650.7167455805,1,1,1,22,0,-1,-2,-3,-4,-5,138336.162390295,115565.47087226578,103535.13057507364,85622.07856116252,72908.25665784924,65671.20145987041,20155.585380404398,83958.36724561981,52908.89769351919,15713.680063513786,32854.21682220176,43318.43687245301,0
262428.16447879944,2,2,3,49,3,2,3,3,4,5,240794.83888096752,265011.6326687493,224070.7222273966,266671.014978052,303449.4540589912,249696.23473813353,124927.00143116525,135145.35830685525,77817.76031864964,75920.0862544332,263290.8258836599,91799.79934595177,0
108527.56551598894,2,4,1,40,1,0,-1,-1,-2,-3,77477.0194844501,67191.90266493346,76729.10366923234,76747.24677559904,85908.95991665323,76776.07194149081,67787.28967779866,59102.68122338593,47364.37338772014,19720.70205743054,60220.47953445796,54034.95732149319,0
108141.65304075275,2,3,1,58,-2,-1,0,-1,-2,-2,50441.668011864895,56064.43855652323,66405.7205430342,68233.25690172687,80823.58935930481,77710.98637682058,21351.062347768122,6240.231558881164,31347.74322009153,10901.540878048374,64465.46466035083,42369.12309705615,0
380699.8458950061,1,2,2,26,4,3,4,5,4,4,296493.0900668527,323244.81954417063,283752.5375723439,287949.39106586965,259526.63218897517,256166.15798717816,79710.1662358884,82580.93661146256,54998.16783303655,152597.99016220865,146035.36385395433,115890.80866316216,1
103056.50886204507,1,3,3,32,4,5,5,4,5,5,43201.064221511195,42178.507495063874,37482.422137222005,41726.24451754477,45246.56010520572,50336.21408489964,33553.81671792784,13060.073379398686,19665.83241573205,27063.823829374254,32259.902127914454,35085.63628899473,1
371038.1147570124,1,4,1,36,5,6,6,5,5,4,152536.10044318766,129464.07092997784,132110.8376669235,118486.80059959242,139362.40444230643,145812.16201646332,57129.203029295706,70589.89014950444,89790.44591742368,26734.889130864474,34813.500779552836,86436.57062462205,0
192116.162186981,2,4,2,22,3,2,3,3,2,3,89238.54904791531,87285.01046017409,86518.43292493105,99027.45173837134,104122.78412126756,122666.8354064397,31609.196186080782,58368.14116393749,32963.77900943583,52406.74861010779,39067.09655605793,29692.545779713168,0
379575.5620361123,2,2,3,60,-1,0,-1,-2,-1,0,346925.7717064856,293134.7494567879,312655.9947107645,362977.0865620006,325854.07636780676,374058.65316654084,176814.45185486757,262000.3330151861,168626.9170273361,125287.38155538122,217764.742869029,250187.43055354027,0
199470.5793513983,1,1,2,25,0,1,0,-1,-2,-1,89308.83315668858,82163.36252867081,68736.49151508011,57597.22576328005,67617.3267734716,73862.3267174284,43805.51156638928,49527.03881410119,41135.929173453005,9621.306714945576,34705.35900011177,47174.381168799955,0
110023.44152604337,1,1,1,40,5,6,5,4,3,2,81102.9513252152,73425.43918771658,72681.76486486448,77287.75080353717,84951.91385324333,95482.03880262126,35665.1460268447,43326.16261278643,52089.75011862252,64730.77649410977,32900.603804277605,68315.53948270982,1
352786.58276721544,2,1,3,32,3,3,3,2,1,2,223792.75696268596,219104.68047199977,189432.43732746402,195016.26636502167,218302.51979900742,251222.0902018396,70385.16721883383,80780.38739688955,78412.97976788317,152339.49774056178,86663.88768904009,166829.8376712946,1
247913.05333237635,1,3,1,36,-1,-2,-2,-3,-4,-3,97273.69766679514,80543.96972080863,94506.51335121982,87202.25861402843,88555.02766992696,72779.95139269796,20371.875172692296,66287.29538227417,35021.6101855012,45152.15033037616,58616.49857480782,55733.47965032621,0
423829.1902389342,1,2,3,50,2,2,3,2,3,3,320357.3321008256,303599.01291611086,341603.6743987678,391927.5159424939,351736.23004724603,399577.98946149583,42531.94965459543,171821.87836607045,140077.3702090037,226743.48822433298,83854.19299318231,126557.90812618216,1
357064.01021654054,2,4,1,40,-1,0,-1,0,-1,-2,191833.49755086386,204747.2802112994,187393.4118854474,220639.02783865764,205907.8706169181,167604.15601795056,57041.08126037262,84394.41913139838,24340.576953281732,158075.99918054914,119470.81188433328,81301.21570208817,0
222468.80452674447,1,4,2,41,0,0,0,0,-1,-2,195889.9480180025,211786.90956098514,187642.41863393254,213217.38600330555,201176.85830891615,185464.31214782855,130288.36915660166,55944.87251849013,94178.50326361688,33757.07679603164,170544.07394571888,19693.07156103168,0
196039.88780044313,2,4,1,26,2,2,1,2,2,3,60795.143787472174,48906.59688792621,51679.101560105686,57129.94731990165,62029.62410769412,51243.649331453904,13310.894975290676,25870.522976202825,11882.830694773182,36021.081480065295,44145.058361624564,31594.230969036133,1
252804.68119446983,1,1,3,29,0,1,1,0,-1,-1,135195.14444324584,141030.99170114138,117751.83364978909,109970.4294136133,123718.0971537025,106404.71087230685,115672.89337672463,96347.14790994936,64015.39067042418,44048.15123647645,87126.49037188475,77561.98818985402,0
272825.20214310277,2,4,2,23,5,4,4,5,4,3,149538.33129411988,134456.27071613475,110530.2206666722,102228.59332001737,98371.51629560775,82293.18072998102,108849.51882359033,32623.56295440657,71399.4562291603,60889.92510237057,44836.205487114334,53751.053787951554,0
144190.17679218296,2,2,3,40,2,3,4,3,3,2,101020.21031299357,97416.79018339024,86981.55799791725,76064.01413196378,79944.59723516123,69795.7582268389,89611.60088206909,86938.42525320413,18174.003094615477,59964.28166950534,66959.02182105952,26132.462835977993,1
351032.7487629492,2,4,1,53,1,2,1,2,3,2,238592.2360253415,201243.86791449628,218749.2650861552,256580.04865240707,254082.01347184106,204763.33898364383,179750.94652513423,137953.329500559,69579.07219018476,147541.55152160916,226325.79875200856,59601.310615810144,0
202316.3809827523,1,2,3,57,0,1,1,0,0,0,153356.05293002838,122743.43779647135,118079.98644059767,131239.71049855553,105889.49445961585,114517.82353442586,106471.54434536974,52177.63554615676,57577.08614717524,45891.06006201631,82188.4185298019,94951.56694037374,0
199236.67058160252,1,1,1,37,4,5,5,5,6,6,185521.08958851293,207157.77973684727,190321.46508388012,223733.7294557789,259760.8453222179,287012.79154866893,106744.81368393834,85879.89233901892,136083.16877361856,96514.35775038552,164466.91814169256,125925.96279144533,0
185117.39951529965,1,3,1,61,-1,-1,0,-1,-2,-2,162374.32179788366,148543.5621005581,149356.2122198933,120557.66075371773,143024.73774065773,119106.36026744072,103619.47286135142,76059.13720728362,94990.50258611939,41760.933088643615,102442.52625083987,34885.71929095438,0
277722.07208120456,2,2,3,35,2,2,1,0,0,1,132395.17281522244,114868.64033897077,123921.58945495932,134496.86210275424,131405.09941550557,137783.27748049374,68909.87431198492,29030.692844418278,73719.16236902602,108855.05782064424,63321.11382138191,71534.92962460226,1
166953.68779349737,1,1,2,39,-1,-1,-1,-2,-1,-1,85039.93302752673,83682.67789152544,85003.16777046167,96402.19603412323,94673.48176106738,112293.27912731706,27030.616756026844,65242.86365722492,44450.19789329014,72420.4768533228,48260.72307060389,96916.59212894959,0
266196.4131988353,2,1,2,33,4,5,6,5,4,5,137349.17418122973,158429.0665096968,183579.52578057468,180322.5614623441,197943.94454347467,201093.2759845791,60672.50555157838,103250.38463266433,94848.73786400164,41924.43829435666,28884.95060820537,125938.11942462492,0
581992.3685322246,1,3,2,43,4,3,2,2,3,4,490256.2492249516,491034.9762543326,536632.1336013067,465800.7669324808,434691.2641499555,375772.70418819814,379876.5602746399,318236.75255080225,310093.33873698296,288248.5132021152,240084.8982776412,57943.11252739554,0
243566.86479143894,2,1,1,64,0,1,1,2,1,0,73254.23481845793,62177.316126348014,72989.90984510719,84089.9957147325,79686.65915862602,73069.3881369907,39284.45927703054,39154.1886243771,16992.408536287698,11201.408577930895,64460.879547273944,48184.680773168075,0
197919.4314041622,2,3,2,44,4,4,5,5,4,4,71500.45559004723,64514.261234557685,51979.833133444605,52978.57011212008,43491.51832478187,48448.69552175539,59419.43735218694,41951.09271106729,33582.12188141638,35420.11278327427,37965.59383511058,23750.4815815701,0
49877.29262225187,1,3,2,44,3,2,3,2,3,3,17812.073567205727,16467.231110663357,19115.165063946577,16341.738129802427,14385.230210236752,15419.57667761504,11405.540014627792,11849.081317753866,8924.102659597864,10727.87772362232,5377.620838225188,7096.54084497237,1
256026.6309716883,1,1,3,47,-1,-1,-1,-2,-2,-2,104885.54634541113,88289.59046188451,81568.93718605295,81159.9651497625,69712.25259188171,64055.43911260826,57474.45846222822,63232.317049650825,71950.85480105675,16906.369181671023,19864.23096532227,8247.681404470224,0
116892.28681004726,1,2,2,43,0,-1,-1,-2,-3,-4,77163.18189801494,87011.78767273587,96840.56572227701,77870.0713547638,90896.69220376259,76474.39053504656,64979.472134424075,55996.74417411755,75879.21502715607,40396.18430303304,26659.52024343633,66862.11729677241,0
204933.02572341127,1,4,3,32,-2,-3,-3,-3,-3,-2,81622.33117967544,83171.06229706318,99047.11505525015,106448.41317077777,89047.90289945237,102693.89778544384,22958.09464728718,17458.22156649694,16372.115467831956,34900.85220573727,74708.2712251479,38952.766747702444,0
268192.9112376572,1,2,2,31,-2,-3,-3,-4,-5,-6,220456.53858835026,255830.2124132318,208125.84595367662,213882.62211076,190668.0304333704,155249.2981585773,169585.76427324678,147385.45043822762,57212.43120093357,182156.15536061535,87062.01583098999,123753.9182660039,0
42281.266021341784,1,3,2,28,1,0,0,1,0,0,35063.195739063194,36700.19823437213,43834.7584778188,45749.946778720274,39993.293353108806,47038.89469818164,20056.517681962927,17688.499346929086,7109.556045422528,36299.50168226461,14288.380777104026,11658.402786462451,0
268895.530287815,2,4,3,44,4,5,4,3,3,4,141345.5419569667,114540.68422584381,118784.67892804628,100372.92381722447,95435.31839955319,105032.711728014,91679.6387596815,29251.498617740577,46836.08990906032,61322.71150773021,66343.02213829923,80764.83644927433,0
286541.82105112536,1,2,2,61,-2,-3,-3,-2,-1,-1,125948.74830810293,145394.65012180826,167355.33896515786,192384.30784407177,173462.95467995244,206657.77921272744,106601.75125595862,61568.602949769585,68900.63196568532,36540.337526237956,148145.5503946644,121473.99156858043,0
94347.99764000182,1,4,3,30,-2,-2,-1,-1,-1,-2,37122.73153722499,31449.285357468103,33297.537266033585,35207.72417665272,35533.60067309815,29302.54474698017,10721.280652202027,13852.582530988715,6251.385088940324,24972.72888509397,29719.306656577868,14194.401534574032,0
202922.8969445095,2,4,3,44,3,4,5,4,3,3,131533.8668398696,137085.9307559069,145294.09015894358,121536.86792526097,127925.70080405682,147210.6471751987,56792.033211587135,54755.68903466456,123189.53568669829,49014.354290883435,74986.11865861937,70202.80290502425,1
30320.036538663466,1,2,2,31,3,2,2,1,1,2,18693.569501084636,17627.631561971364,15146.598868664163,14192.282244317727,12899.983461179383,11030.281202923114,10358.524250860128,6905.68300484423,3377.844225909006,12575.769803851459,8997.845022620462,6665.48495779335,1
439060.11230108864,2,1,2,53,3,2,2,1,0,-1,133410.74381492203,145132.9524635101,156148.90962256843,164695.30282289337,134483.48074529986,154318.79687262044,78108.22076390372,31106.84325282986,100893.65206049927,106004.07709335147,108440.7918010149,43778.670195403254,1
289667.59318586136,2,1,2,49,0,0,0,0,0,0,144835.74131513046,120506.03966199796,131191.04830412898,157220.32701154132,187205.86210321618,165163.00448316368,57268.50720518449,28784.166679221787,51150.77691733149,54478.02438936116,161174.17377454444,128595.25923626858,0
228449.37988250772,1,3,1,33,4,4,3,3,4,4,142899.88018505805,159621.9469097585,133875.9010998918,120924.04166010572,129748.82575915493,125457.165318031,65273.297949464846,38881.09738818694,63654.407534182625,18436.045358016836,109245.40938791062,107751.92535911703,1
230387.7003212605,2,3,3,48,0,1,0,1,2,1,91986.99983087636,103107.09036566188,86057.69727681717,75459.11725738036,63713.35184925527,57109.09946210828,82466.63516562925,31026.141487064353,60541.43921369941,28570.306128732173,33267.51382151581,49695.52796994507,0
385773.2329678922,1,3,3,25,4,4,4,5,5,6,184734.3394939003,164765.5482490426,160703.67098864965,180077.08966003606,214354.83615854767,180750.36737952978,152226.2354436118,135751.45153733023,54141.91174791157,36124.70219635372,185420.28247792463,103122.31317760241,0
238700.1337695267,2,4,3,37,0,1,2,1,1,2,186373.31115704597,161200.22329999701,149286.63561882253,143253.78250476267,137707.91116946048,115072.44692725383,162532.54907960343,121620.27857476338,114344.98588624135,62944.226510170454,121246.35750408085,26886.67840019175,0
289698.0125530904,1,4,3,56,0,0,0,-1,-2,-1,159359.6891655428,168238.3057501788,191673.26523608674,160481.2807470033,185922.30259619773,184415.36069398661,112326.91615043409,149415.15445689592,66932.2689930377,109652.07844388958,134287.28774491878,131094.6832639183,0
432235.5472438594,1,2,3,40,4,4,5,5,6,6,177533.61555644977,188155.93129155724,199996.2477985597,238647.97893424975,258053.57913437256,241339.05673836387,27380.630186402912,148135.10428898386,67159.99555026971,135973.2017238063,141741.45006414907,151365.51752244157,0
208459.94223973624,1,4,2,24,3,4,4,3,3,3,170339.98207762334,155809.98950303296,135688.7297871139,152154.2093794747,126771.1751265248,146463.3210927851,52796.88591002745,76765.0552923897,64901.869665149374,89399.1667473464,94632.57309205073,112881.34935692343,1
118883.76105919213,1,4,2,48,-1,0,0,1,2,1,84835.30602883283,86262.28954279033,75829.0206689481,62552.935421491275,65182.625600400395,71827.96990105578,69319.12411358023,34380.96520659379,55584.952450669356,47159.75493799926,46901.24282215728,7871.539820614778,0
151059.93102956546,1,1,1,36,5,4,4,3,2,3,106865.67626546699,123199.57091748704,113461.92751688775,105956.24497389827,103609.88178629396,89836.23603311813,45362.93051461097,18926.373334388776,60946.65434298452,63142.70241824865,44351.196075268126,19994.94379620519,1
421439.6601327158,2,3,3,59,3,4,3,4,3,2,148768.5994890567,148990.06658879662,153099.24332018037,180488.90398954478,153304.94925343146,162860.05654567017,64705.2382219269,105528.95059320987,17623.95554462117,20911.086231175155,117166.30981162396,49156.92258347171,0
260971.39702168683,2,3,1,50,-1,0,0,0,1,2,147821.50257933317,124592.9410059303,124709.73950669573,112227.92755012512,90053.92428669265,84260.46412365782,17358.696968640033,49415.57946287744,84748.8649540368,67539.98338155368,26115.510186620148,59603.38519233239,0
189720.2454076391,2,4,1,50,4,4,5,5,6,7,86846.87409979629,99910.4605366851,99057.45516355966,95680.78742588362,114241.40700962734,119405.82227497493,53713.51024732669,76434.90162617624,66343.40766553437,81254.46014292813,18807.977558485745,44260.7740578728,0
366837.32557589904,2,4,2,40,2,1,0,0,0,0,252318.11540771415,218785.61615355394,177764.2025745347,161773.29376329063,148274.4590149597,123401.6215178648,201428.41586582162,168607.14634960872,114679.21641785644,44648.29951681343,72350.51086603229,40269.41668079394,0
369754.88628125924,2,3,2,52,1,1,1,0,0,1,124440.08948894843,128180.37540064495,130322.42684078401,112007.58675349453,124509.35481218294,136823.1804614286,86819.9987603186,73688.78043705241,50651.389581315576,82224.94126575881,72169.99943861905,41341.36009470659,0
192922.26785122734,1,2,2,46,0,0,1,1,0,1,142691.4392712558,160324.28937694494,129531.19070578346,104147.18740431464,95436.95137304507,103833.49386776263,122657.94995405345,37101.916371467225,62423.26853295822,18380.638429783925,27962.796632183155,53039.202364627745,0
133367.57954974595,2,1,2,23,2,3,2,1,2,3,91258.57388783607,102224.29211672368,99919.11405716128,83736.94020851764,91061.45684096524,103162.96699721465,16018.153130174964,89907.36996764693,85421.11635966861,60501.60322265083,44437.74099086325,71365.32652759808,1
61536.56787265479,1,3,2,54,1,0,1,1,2,3,33777.058412985374,30503.00828392497,26933.71368625712,25358.038976006388,22253.795098660805,19606.727557383714,24691.845099774273,4295.34990313832,23753.12006881027,2940.441772893017,2937.0045969932235,10438.704410489821,0
34733.32948885157,1,2,2,30,0,1,1,0,0,1,19732.96358529333,20095.899484890397,18527.649853832136,21455.989126565244,18115.253429953907,17426.67251375069,15123.737676658053,6913.704570435094,13487.638298885158,15993.49910463183,16007.430446231656,15031.389084919434,0
218201.62577848037,1,1,1,57,0,1,2,1,0,-1,130800.96768177536,133009.76168573,141122.80869703073,127977.44600728649,140116.44556664888,167278.13941720928,52194.3152381166,89427.07315729995,19311.645066099176,99689.7845376429,33379.61850545142,128572.59626047075,0
142816.48635558484,1,4,3,37,-1,-1,-1,-2,-1,-1,64206.73749724964,63037.95662594841,60421.29089460236,56490.221060457276,51648.29072265469,55672.40108154563,21843.16611464602,15990.575391834738,52185.40904986061,27183.7708551035,30077.299347164375,44442.55841396853,0
473016.9291767422,1,1,3,64,-2,-1,0,0,1,0,280816.1519329034,332929.52317184646,345012.3754380416,383951.73845609406,429115.23002330237,443047.2625264735,121162.15211325612,123375.02868581258,108228.90865049802,257906.37361890066,377476.6501173553,332518.1747534375,0
257024.5305634029,1,4,2,50,4,4,5,4,5,5,146671.00483431277,140159.2970040218,153457.48906996907,179764.32256368073,184017.87029588502,168010.1259778438,55568.95129062811,57807.4605213698,53300.62076296879,153532.79368082416,95701.27276585189,43340.02805362775,1
20000.0,1,1,2,48,2,1,2,3,4,5,15264.712788530682,13897.594056862928,15110.689059423694,13051.518358060122,12198.481019669136,11202.416266983173,3482.842291148735,3642.4377634949965,8581.95529172779,5639.644360686275,4169.978943772192,2133.562147513622,0
420247.5130612075,2,3,1,43,4,3,4,5,5,4,250688.49617343486,265553.8599316258,269815.544215459,216570.77509539493,180048.17932189425,209972.51424157023,84543.91500025547,236588.23639946434,39230.601314091175,39367.277023458235,51216.02311388281,35522.760912894875,0
269405.2371301115,2,1,2,33,3,2,3,3,2,2,176928.6334067164,194100.0041729491,222703.7606041115,229045.26497000756,207033.15615116103,215548.1158886154,142347.01469261228,117690.57079951653,174211.30324597235,102584.32470677378,171447.6114265721,111566.70960939176,0
334597.5376447727,2,2,1,45,2,1,0,1,2,3,205695.62379359116,172093.4582762285,198921.10823470485,175767.84639561354,143937.7461308451,149740.02268341568,74079.2264591837,52060.77507689346,64132.076632522396,38153.14294101711,26313.058892679273,38354.99409155805,0
331844.1732200092,1,1,2,63,3,2,3,3,3,4,239034.61718135577,247439.9934010264,264300.4719802034,315713.4122112156,334602.40221617714,348266.43645763624,75586.3700465987,193242.5700147932,62055.70473636429,73544.9147160844,232846.06489286252,293493.67456898,0
285586.7880743847,1,2,3,38,-2,-1,0,0,1,2,143616.52884497133,115577.50769088746,96026.03270551607,112713.8278648159,100990.06992100875,119566.9507771257,102465.06845863794,42127.94738028626,67264.13590725501,89416.00292389443,78850.81552834799,96575.65414812954,0
312801.11565214524,2,2,3,48,4,5,6,5,6,5,107445.25401715236,89314.00314003591,75448.63043892238,60792.87804118215,52941.233991842644,54099.004351031705,19228.995492612943,9066.017502953428,32405.235140037876,22427.887209377146,26723.112430428886,46319.38976711712,1
278651.28060756467,2,2,1,55,5,5,5,4,4,4,127096.42244290934,139686.24687562173,145883.5721303717,140241.16881724025,131473.52020343114,116244.00111708001,48110.54788753988,65612.58592663526,52668.53534671114,120400.30137977195,37159.14797166218,37997.294431565126,1
117233.69128414756,2,1,2,22,-1,-2,-1,-2,-2,-1,90336.01128585075,101430.17345313834,90585.92060746798,102916.76882120073,102811.74245344907,106929.39319284886,10597.766246523435,62722.21983112109,55074.88928994087,49771.50844464135,79644.39255239745,25279.319891138617,0
294007.8637770969,2,2,2,25,-1,0,-1,0,-1,-1,136498.37455319622,118183.36151441913,139602.77530620145,119376.59945311776,138893.39744357104,138546.53715104624,68970.92081579374,25308.63238945312,56062.48355347512,39321.725067162275,60391.43253541289,36987.47157045013,0
372868.6605991048,1,2,1,38,5,5,4,5,5,4,301946.18119961745,329526.6549006299,294173.8720919987,325011.14255318814,346613.580468416,360013.6278438609,154665.99263354533,247161.1756046857,170042.8193588989,106754.04224756907,70574.10683346793,185607.52059831165,0
224793.23048250185,1,3,2,64,1,1,0,1,1,1,115323.70700566043,96242.92788062683,96383.02376119093,98207.25372911681,110702.49973056745,130114.46560833062,47712.59730695502,29529.6296059001,78568.72848030856,60163.809626807306,72568.4832847518,51032.831140567476,0
316156.26616837067,2,1,3,57,3,2,3,2,3,2,115635.56085471628,137185.1784229229,113996.29209490168,101540.55719488107,93237.79554512781,104315.59397703104,94114.44806277308,60969.27383234261,90632.77725768818,65060.898788788916,18319.647587405845,42468.89527599371,0
300350.6974237674,2,2,3,64,-2,-1,-1,0,-1,0,131493.1651896218,107654.01752250791,112231.74065036929,116526.10632610085,102917.97629279518,109140.80902734025,85980.46144567765,91031.8306723538,49215.20693149649,78304.77283358127,68191.17193520263,88513.40266357428,0
467878.24767029285,1,4,3,54,4,4,3,4,5,6,354845.5636813029,292102.9678993445,322600.58903611137,297576.4800117633,326571.4913735368,345524.5488058143,217927.5778529898,146156.74822986012,243824.48070602675,149665.1120901881,292595.6494899189,75131.82120302528,0
219669.96391602876,2,3,1,31,2,2,2,1,2,1,184641.55146112404,165489.65184712425,178668.9500052461,149627.45888884086,145854.44064827412,174369.36413213672,79871.56877035879,22213.527865630356,123345.27742110472,31063.66646866989,60921.42022855604,90707.24934716134,1
214959.50046757105,2,2,2,55,0,-1,-1,-2,-1,-2,191469.99389055657,181140.58749690477,173572.782654311,171390.64746336584,184839.43253946,189598.80501322495,167839.95058793295,148637.96028658672,113507.8831214926,29391.038356471243,27592.095368144044,40188.589611280004,0
235968.19118239003,1,3,2,45,-1,-1,0,-1,-1,0,138978.60082390622,137159.23390364094,128738.25158097336,113988.12845775465,92017.27550417431,74815.28137509563,62382.63841150897,90185.70081168255,85905.6581562834,28120.83070299767,34263.240065586964,43014.97926136033,0
237713.0709875572,1,1,3,49,5,6,6,7,8,8,176266.88538072378,166764.80259393275,151265.53454616925,147318.30355557843,167652.4965067186,145760.4546414109,55748.74203551581,136428.97619766922,112866.16453784266,107274.17095054402,59238.1814149123,29263.71660641699,0
20000.0,2,4,1,21,-1,0,1,1,0,1,11869.488597350868,9862.466136076202,9049.782843223984,8955.482926161174,8119.202435545271,6634.245406053543,4224.501946025936,4349.624763550356,5687.403930663792,3184.2100116068505,3244.30108323556,3349.841117631117,0
172886.81902401143,2,2,1,57,1,2,2,1,0,1,120714.2225653493,130352.9966820337,144805.66770234567,123495.55153591336,124494.93811714696,146863.57783487454,22270.720180992357,104733.48621841492,108166.62466878943,81582.96481284186,19673.88434741402,76198.92902786512,0
285986.2079854928,2,2,1,32,3,2,3,4,5,4,186091.26966080428,172563.421411981,191208.95547893475,217854.9708832433,242020.48712779375,248885.06692148745,119622.26446575375,38551.37734385793,110328.577347883,38735.03606472506,97306.76859266803,97794.2688613397,0
249009.21823985758,2,4,3,58,5,4,5,6,6,6,169967.05492191296,180706.81681972128,201444.92876438302,165827.9009369934,140854.10096370184,138303.59366774934,137632.57312110666,132141.35440621644,80152.38447564031,20854.728935616942,46203.26095934734,87666.27470560712,0
154079.30149634407,2,1,1,25,4,4,5,5,4,5,54208.60348548693,57366.56099849253,67459.57762487048,59285.61685524423,65752.77848697912,75759.24745440616,26361.692863536002,44934.15276370946,36306.35527289987,34821.70949720735,15681.714222599556,40831.688520373864,0
170226.48973895432,1,1,3,44,1,2,1,0,0,0,54436.598896067975,59441.2523970571,61371.87089818186,71265.0907030326,82736.18746247461,71449.24289544903,27010.606622388274,40737.43319770849,41970.516983396745,14521.604326088458,69141.40912015346,39152.26207767968,0
207326.4246043649,2,3,2,41,2,3,3,4,4,3,115937.21005765816,118610.70366622177,102368.75259656497,82400.29786067262,82618.10676052222,92137.80285126237,70309.6812573972,87543.29763821398,91642.25358032875,25176.38454066877,48151.32815962177,34009.9007649154,0
153811.38630370953,2,3,2,21,4,3,3,2,1,0,108337.45722826764,107129.33719730684,96883.34670738099,83604.25560530408,84115.78126536144,81168.35914568837,71892.42679273289,60129.91600749501,34728.936399689504,45242.21349589487,51679.87644506139,29881.732998205134,0
188433.92674679193,1,2,2,44,-2,-1,-1,-2,-1,-2,88602.27274788012,75363.73877460019,73580.00076079165,72484.37363192228,78531.23938055738,78156.06284929121,63677.67164665816,31498.170526753944,50256.783314010136,20125.863249847684,31322.755960206927,21541.773293950497,0
185273.18566257588,2,4,1,40,5,5,5,5,6,5,89687.27070022089,86647.5496027252,69515.51606124733,73046.20301485546,83803.1334770012,74544.03309440955,51783.53594099913,54481.336204618456,22303.78948910696,27404.824664123746,64153.52645036167,55160.40792739405,0
357444.50159286126,1,2,3,36,-2,-1,-2,-2,-2,-1,308936.2337542195,288379.4690093532,271964.8340471133,252699.79134346804,252781.39385749804,231523.79393201854,230475.83082157487,34119.34288682555,65036.35248154461,49378.937184073795,199337.48232824288,50091.79380788953,0
371966.95222492923,2,2,3,32,-1,-2,-1,-1,-2,-2,347879.08217577415,301215.96462459496,293064.5150495958,303858.5267557848,251616.2812338832,253486.21870640613,74156.97327017169,189768.57933707497,171817.65365317956,121254.39339457871,149936.87867925302,218906.90948609743,0
362030.2113273607,1,2,3,46,-2,-1,-2,-1,-1,-1,329757.8136679481,279944.2263749635,231100.62065397616,199675.5411432163,204841.00343487167,197099.87403942295,235783.66589037838,91676.07798283226,76263.46090133575,140070.5659573267,122718.49248160447,99334.02549672738,0
301204.2159010262,1,3,1,26,-1,-2,-2,-2,-1,0,181605.53810120912,164567.5996611012,184185.70697864544,194442.4795320764,224410.36220036255,221206.61897444737,47758.74289424852,121638.16900368838,120655.90220530306,124767.61604055025,159304.38659089728,191622.31848262492,0
165001.3018703742,2,4,3,39,-1,0,0,0,0,1,120414.5943268566,136005.21198793428,145777.06299791893,136437.3438179529,121965.00187246763,144996.77667004077,69525.0835756902,37232.22173669928,68737.66900278558,96516.17933770704,48736.43289800078,95366.46271557502,0
365179.6539992477,2,1,3,24,-1,-2,-3,-2,-1,-1,305935.5177322419,315241.25008096657,343808.32073981065,361564.83192270505,296736.6653448613,281432.3080768058,42630.301240146546,133933.95273681803,85854.6429480494,279319.100503112,151261.41886202843,170376.40281850332,0
212289.92961766841,1,4,2,25,1,0,0,-1,0,-1,167203.39111308358,178185.33978697276,148266.6268954828,154828.85422000274,176393.40181987072,168514.34315301807,56662.47967329305,44037.18380914765,95069.80878510581,41494.59346766703,53332.10761378392,144160.4464142699,0
252766.26499113644,2,4,3,63,5,6,5,5,5,4,175655.41913202647,147048.63407158296,150318.79591596455,165847.37172714947,181187.6777996944,153289.01738732719,143843.38763433386,75779.50288633177,104117.59627541497,26155.502523598287,80450.03542027781,82327.25302202783,0
410586.4638316706,2,4,2,46,-1,-2,-2,-3,-4,-3,146000.5446572876,137296.6445494299,138523.16305783144,137010.29751846704,120924.37495806899,140763.18169321693,35819.008843914286,77848.49333318288,95387.77295591548,118680.72266856443,84428.88573163144,118819.83232394228,0
260079.14273579684,1,4,3,60,1,1,0,-1,-2,-2,92941.8490507672,104679.50635080737,107024.02436864504,103184.71976253061,83858.3973706361,83196.29858205683,33964.94262790574,70582.60059909138,88471.94241766402,21466.018858621752,50937.78750414756,58928.49292075159,0
279674.08362851426,2,4,1,51,4,5,4,5,4,3,88029.74904773559,91683.02491068079,95307.61453925032,78691.62448661617,88704.55040576537,100105.50175384445,78346.63649943085,20523.207780953937,63851.878262734324,58393.478946040035,28238.415535863813,11275.356888461296,0
80466.46168040927,1,3,1,38,0,0,1,1,2,2,50548.45225741678,41924.29819753278,37798.97596161428,31279.09426865737,25259.139859574785,26266.17363845518,8696.617978980023,29851.74159593307,22353.879707452583,13863.76592382429,16513.083627224056,21722.098936891267,0
